"simulation","carcass","part","larvae_per_part","portions_per_part","portion","larvae_per_portion","is_welldone","larvae_rare","larvae_welldone","larvae_medium","larvae_after_cooking"
4,10,"belly",11955,54,18,233,0,212,0,136,136
4,10,"belly",11955,54,20,190,0,173,0,111,111
4,10,"belly",11955,54,36,201,0,183,0,118,118
4,10,"belly",11955,54,48,216,0,197,0,127,127
4,10,"loin",8756,144,59,54,0,49,0,31,31
4,10,"loin",8756,144,96,67,0,61,0,39,39
4,10,"loin",8756,144,97,56,0,51,0,33,33
4,10,"loin",8756,144,109,66,0,60,0,39,39
4,10,"loin",8756,144,118,45,0,41,0,26,26
4,10,"loin",8756,144,121,62,0,57,0,37,37
4,10,"loin",8756,144,133,47,0,43,0,28,28
4,10,"ham",10123,121,14,84,0,77,0,49,49
4,10,"ham",10123,121,36,93,0,85,0,55,55
4,10,"ham",10123,121,38,74,0,67,0,43,43
4,10,"ham",10123,121,39,76,0,69,0,44,44
4,10,"ham",10123,121,48,88,0,80,0,51,51
4,10,"ham",10123,121,58,87,0,79,0,51,51
4,10,"ham",10123,121,73,98,0,89,0,57,57
4,10,"ham",10123,121,89,85,0,77,0,49,49
4,10,"other",38067,48,5,766,0,698,1,449,449
4,10,"other",38067,48,13,789,0,719,1,462,462
4,10,"other",38067,48,22,804,0,733,1,471,471
4,10,"other",38067,48,31,773,0,705,1,453,453
4,11,"shoulder",3232,35,7,89,0,81,0,52,52
4,11,"shoulder",3232,35,11,91,0,83,0,53,53
4,11,"shoulder",3232,35,16,102,0,93,0,60,60
4,11,"belly",8856,54,2,168,0,153,0,98,98
4,11,"belly",8856,54,5,166,0,151,0,97,97
4,11,"belly",8856,54,10,158,0,144,0,93,93
4,11,"belly",8856,54,32,169,0,154,0,99,99
4,11,"belly",8856,54,39,161,0,147,0,94,94
4,11,"belly",8856,54,49,185,0,169,0,109,109
4,11,"belly",8856,54,50,164,0,150,0,96,96
4,11,"loin",6362,144,19,47,0,43,0,28,28
4,11,"loin",6362,144,26,37,0,34,0,22,22
4,11,"loin",6362,144,35,31,0,28,0,18,18
4,11,"loin",6362,144,44,44,0,40,0,26,26
4,11,"loin",6362,144,50,38,0,35,0,22,22
4,11,"loin",6362,144,52,44,0,40,0,26,26
4,11,"loin",6362,144,61,40,0,36,0,23,23
4,11,"loin",6362,144,65,51,0,46,0,30,30
4,11,"loin",6362,144,77,41,0,37,0,24,24
4,11,"loin",6362,144,104,49,0,45,0,29,29
4,11,"loin",6362,144,109,44,0,40,0,26,26
4,11,"loin",6362,144,111,49,0,45,0,29,29
4,11,"loin",6362,144,122,31,0,28,0,18,18
4,11,"loin",6362,144,124,36,0,33,0,21,21
4,11,"loin",6362,144,133,46,0,42,0,27,27
4,11,"loin",6362,144,141,44,0,40,0,26,26
4,11,"ham",7434,121,3,66,0,60,0,39,39
4,11,"ham",7434,121,6,60,0,55,0,35,35
4,11,"ham",7434,121,15,52,0,47,0,30,30
4,11,"ham",7434,121,27,58,0,53,0,34,34
4,11,"ham",7434,121,28,53,0,48,0,31,31
4,11,"ham",7434,121,30,57,0,52,0,33,33
4,11,"ham",7434,121,41,53,0,48,0,31,31
4,11,"ham",7434,121,66,68,0,62,0,40,40
4,11,"ham",7434,121,74,63,0,57,0,37,37
4,11,"ham",7434,121,89,71,0,65,0,42,42
4,11,"other",28152,48,8,619,0,564,1,363,363
4,11,"other",28152,48,24,586,0,534,1,343,343
4,11,"other",28152,48,27,584,0,532,1,342,342
4,11,"other",28152,48,30,579,0,528,1,339,339
4,11,"other",28152,48,41,561,0,511,1,328,328
4,11,"other",28152,48,44,612,0,558,1,359,359
4,12,"shoulder",1966,35,8,57,0,52,0,33,33
4,12,"shoulder",1966,35,11,56,0,51,0,33,33
4,12,"shoulder",1966,35,23,45,0,41,0,26,26
4,12,"shoulder",1966,35,30,40,0,36,0,23,23
4,12,"belly",5333,54,1,74,0,67,0,43,43
4,12,"belly",5333,54,16,99,0,90,0,58,58
4,12,"belly",5333,54,17,98,0,89,0,57,57
4,12,"belly",5333,54,23,74,0,67,0,43,43
4,12,"belly",5333,54,42,93,0,85,0,55,55
4,12,"belly",5333,54,50,103,0,94,0,60,60
4,12,"loin",3838,144,17,28,0,26,0,17,17
4,12,"loin",3838,144,18,19,0,17,0,11,11
4,12,"loin",3838,144,47,35,0,32,0,21,21
4,12,"loin",3838,144,48,28,0,26,0,17,17
4,12,"loin",3838,144,57,19,0,17,0,11,11
4,12,"loin",3838,144,58,26,0,24,0,15,15
4,12,"loin",3838,144,81,22,0,20,0,13,13
4,12,"loin",3838,144,90,27,0,25,0,16,16
4,12,"loin",3838,144,94,25,0,23,0,15,15
4,12,"loin",3838,144,104,30,0,27,0,17,17
4,12,"loin",3838,144,121,30,0,27,0,17,17
4,12,"loin",3838,144,124,34,0,31,0,20,20
4,12,"loin",3838,144,134,15,0,14,0,9,9
4,12,"loin",3838,144,140,26,0,24,0,15,15
4,12,"ham",4597,121,8,37,0,34,0,22,22
4,12,"ham",4597,121,11,28,0,26,0,17,17
4,12,"ham",4597,121,15,46,0,42,0,27,27
4,12,"ham",4597,121,22,33,0,30,0,19,19
4,12,"ham",4597,121,61,35,0,32,0,21,21
4,12,"ham",4597,121,63,34,0,31,0,20,20
4,12,"ham",4597,121,69,39,0,36,0,23,23
4,12,"ham",4597,121,90,38,0,35,0,22,22
4,12,"ham",4597,121,94,38,0,35,0,22,22
4,12,"ham",4597,121,95,45,0,41,0,26,26
